Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"Camptothecin","1003","Calu-3","687777","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.6295456075081516",".86324264641047854",".10000000000000001",".096561639617630257",".34292765552888343","GDSC2"
"Camptothecin","1003","NCI-H1437","687794","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.8395240501928114",".90012996470548456",".10000000000000001",".095318103538376123",".22860104445822635","GDSC2"
"Camptothecin","1003","NCI-H1623","687798","LUAD","lung","lung_NSCLC_adenocarcinoma","-4.1359437299260913",".68760086775771723",".10000000000000001",".15279929024390096","-1.0217267331134372","GDSC2"
"Camptothecin","1003","NCI-H1648","687799","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.962264769411683",".87949335702962173",".10000000000000001",".108430096157741",".16177261059969755","GDSC2"
"Camptothecin","1003","NCI-H1650","687800","LUAD","lung","lung_NSCLC_adenocarcinoma",".13302374195627309",".93609703204006378",".10000000000000001",".075301395602869664","1.3025908377342146","GDSC2"
"Camptothecin","1003","NCI-H1693","687802","LUAD","lung","lung_NSCLC_adenocarcinoma",".12196520265887771",".91603474819145048",".10000000000000001",".072586937324610371","1.2965698133609576","GDSC2"
"Camptothecin","1003","NCI-H1838","687807","LUAD","lung","lung_NSCLC_adenocarcinoma",".69098471194535704",".9500279040319991",".10000000000000001",".084323493975094449","1.6063829127347253","GDSC2"
"Camptothecin","1003","NCI-H2085","687812","LUAD","lung","lung_NSCLC_adenocarcinoma",".57866615959846679",".96826128649989951",".10000000000000001",".068713589346007811","1.545229018620621","GDSC2"
"Camptothecin","1003","NCI-H2228","687816","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.7133632644372399",".79072250429420909",".10000000000000001",".093331223295979648","-.2471767292403968","GDSC2"
"Camptothecin","1003","NCI-H2342","687819","LUAD","lung","lung_NSCLC_adenocarcinoma","-.11628453965120589",".95567006352803552",".10000000000000001",".062828524549119635","1.1668503751247434","GDSC2"
"Camptothecin","1003","NCI-H2347","687820","LUAD","lung","lung_NSCLC_adenocarcinoma",".38721421924874194",".92353189095135901",".10000000000000001",".071193670994801117","1.4409895012528477","GDSC2"
"Camptothecin","1003","NCI-H2405","687821","LUAD","lung","lung_NSCLC_adenocarcinoma","-.550942051299255",".87613568911137707",".10000000000000001",".078131280626177024",".93019312761027495","GDSC2"
"Camptothecin","1003","VMRC-LCD","713869","LUAD","lung","lung_NSCLC_adenocarcinoma",".9204200977178828",".97556727491919937",".10000000000000001",".046887490109098276","1.7313032130269514","GDSC2"
"Camptothecin","1003","NCI-H2030","722045","LUAD","lung","lung_NSCLC_adenocarcinoma",".079115805375061438",".95095603814198271",".10000000000000001",".10868046964879541","1.273239673774982","GDSC2"
"Camptothecin","1003","NCI-H2122","722046","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.9056894160961217",".84078573670212964",".10000000000000001",".19103498874250904","-.35189222697576295","GDSC2"
"Camptothecin","1003","NCI-H1734","722058","LUAD","lung","lung_NSCLC_adenocarcinoma","-4.0544255327666834",".72476057928459925",".10000000000000001",".13313496961267704","-.97734265681175303","GDSC2"
"Camptothecin","1003","NCI-H650","722066","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.6597476188803801",".8543797914677338",".10000000000000001",".080750349692011794","-.21798470848573903","GDSC2"
"Camptothecin","1003","NCI-H2087","724834","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.6925329413619483",".80724788951326465",".10000000000000001",".10393862146492552","-.23583527811685739","GDSC2"
"Camptothecin","1003","Calu-6","724859","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.9285283431176765",".85422819817302675",".10000000000000001",".081373958010559716",".18014102613091032","GDSC2"
"Camptothecin","1003","NCI-H1355","724866","LUAD","lung","lung_NSCLC_adenocarcinoma",".68602762041792809",".9514270607457187",".10000000000000001",".062529560958758626","1.6036839334116475","GDSC2"
"Camptothecin","1003","NCI-H1792","724868","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.2323325474629279",".80667940315089504",".10000000000000001",".094359408879883741","-.5297390657331903","GDSC2"
"Camptothecin","1003","NCI-H2009","724873","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.6226410384284042",".83023335127292042",".10000000000000001",".091089418049253565","-.19778135076360359","GDSC2"
"Camptothecin","1003","NCI-H2291","724874","LUAD","lung","lung_NSCLC_adenocarcinoma",".49234646926883424",".93214955039713843",".10000000000000001",".082227922912193677","1.4982306813728501","GDSC2"
"Camptothecin","1003","SW1573","724878","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.5254622023940496",".80194459371454574",".10000000000000001",".095715806513439153","-.14487055263808496","GDSC2"
"Camptothecin","1003","LXF-289","753592","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.8655829740939993",".90556438497220004",".10000000000000001",".096467806053680522",".21441278579852627","GDSC2"
"Camptothecin","1003","NCI-H1563","753600","LUAD","lung","lung_NSCLC_adenocarcinoma","-.082433390511740284",".96454026617612398",".10000000000000001",".073700127856934805","1.1852812536115149","GDSC2"
"Camptothecin","1003","PC-14","753608","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.2609708834676052",".86080053289292557",".10000000000000001",".098832749083484744","-.00086340712420008919","GDSC2"
"Camptothecin","1003","NCI-H23","905942","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.5030007596201025",".87115660835316622",".10000000000000001",".097817859677939586","-.13264100850359806","GDSC2"
"Camptothecin","1003","NCI-H522","905944","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.0350371711180053",".94169347070914067",".10000000000000001",".07199602266995124",".66661866836048889","GDSC2"
"Camptothecin","1003","A549","905949","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.2100653658200042",".77666276560568726",".10000000000000001",".10703018264779071","-.51761529063141321","GDSC2"
"Camptothecin","1003","NCI-H322M","905967","LUAD","lung","lung_NSCLC_adenocarcinoma","-.94324086788459593",".91563997649846485",".10000000000000001",".0789258826970934",".7165988478651576","GDSC2"
"Camptothecin","1003","EKVX","905970","LUAD","lung","lung_NSCLC_adenocarcinoma","1.0285555524577097",".95054276468296151",".10000000000000001",".080588578148958298","1.7901795429917133","GDSC2"
"Camptothecin","1003","HOP-62","905972","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.5611029951665518",".81462878376264203",".10000000000000001",".093760178850118711","-.16427583539690135","GDSC2"
"Camptothecin","1003","ABC-1","906791","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.3896552766068244",".84470478677476324",".10000000000000001",".11170012375883846","-.070927983169204983","GDSC2"
"Camptothecin","1003","COR-L105","906805","LUAD","lung","lung_NSCLC_adenocarcinoma",".66865323885402017",".9505782584615744",".10000000000000001",".078994527496297581","1.5942241329756894","GDSC2"
"Camptothecin","1003","LC-2-ad","907786","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.9905706053308112",".72275481774963946",".10000000000000001",".12712382369955913","-.9425756713985437","GDSC2"
"Camptothecin","1003","NCI-H441","908460","LUAD","lung","lung_NSCLC_adenocarcinoma","-.84660822332969654",".85524610728235728",".10000000000000001",".088488696304880432",".76921226203047821","GDSC2"
"Camptothecin","1003","NCI-H1793","908463","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.5750030583120158",".84698104466461022",".10000000000000001",".11502284715515866",".37262434595587818","GDSC2"
"Camptothecin","1003","NCI-H358","908465","LUAD","lung","lung_NSCLC_adenocarcinoma","-.87057540155851076",".89992411131865802",".10000000000000001",".074313972401824677",".75616289263429814","GDSC2"
"Camptothecin","1003","NCI-H1573","908472","LUAD","lung","lung_NSCLC_adenocarcinoma","1.4021975028956428",".98823521936082115",".10000000000000001",".056201338899320871","1.99361575006727","GDSC2"
"Camptothecin","1003","NCI-H1666","908473","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.2780570368769459",".86685421545441987",".10000000000000001",".098564086775485102",".5343020489978505","GDSC2"
"Camptothecin","1003","NCI-H1755","908475","LUAD","lung","lung_NSCLC_adenocarcinoma","-.74612640459126556",".92798659120864579",".10000000000000001",".066733068249558603",".82392142961789983","GDSC2"
"Camptothecin","1003","NCI-H1993","908476","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.4995204280797458",".9007903288105662",".10000000000000001",".067978095858283349",".41372224723955792","GDSC2"
"Camptothecin","1003","SK-LU-1","909721","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.2771829673159791",".80445333246294126",".10000000000000001",".10232026623006993","-.009690373269298249","GDSC2"
"Camptothecin","1003","NCI-H838","910399","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.3265094371572579",".92874614799277844",".10000000000000001",".053886769402821576",".50792125175284031","GDSC2"
"Camptothecin","1003","NCI-H1651","910900","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.3039187211029826",".7902790948024716",".10000000000000001",".093501293511403669","-.56871546982088939","GDSC2"
"Camptothecin","1003","RERF-LC-MS","910931","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.8473405462483354",".73491464401720374",".10000000000000001",".10553181074418511","-.86459144097475193","GDSC2"
"Camptothecin","1003","NCI-H1975","924244","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.4650122709983786",".89912625359080467",".10000000000000001",".06737410202523883",".43251084574026882","GDSC2"
"Camptothecin","1003","HCC-44","1240145","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.8506058525833411",".89474151563055104",".10000000000000001",".079805525358436477",".22256735406760547","GDSC2"
"Camptothecin","1003","HCC-827","1240146","LUAD","lung","lung_NSCLC_adenocarcinoma","-.32657927645523538",".92378637901938387",".10000000000000001",".07156114259026676","1.052351551924561","GDSC2"
"Camptothecin","1003","NCI-H1944","1240185","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.5173163390413573",".82018020121864033",".10000000000000001",".08666245022941238","-.14043538805904027","GDSC2"
"Camptothecin","1003","NCI-H2023","1240187","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.9878792519899036",".78501757726665322",".10000000000000001",".13575693670821767","-.39664198929446404","GDSC2"
"Camptothecin","1003","NCI-H3122","1240190","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.9820056198171647",".79201386589017986",".10000000000000001",".096207452234459978","-.39344398262102054","GDSC2"
"Camptothecin","1003","PC-3_[JPC-3]","1240202","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.0539489899214285",".84514842033741933",".10000000000000001",".10068692014563659",".11185345658789479","GDSC2"
"Camptothecin","1003","H3255","1247873","LUAD","lung","lung_NSCLC_adenocarcinoma","-.56534699061781812",".90489154057868793",".10000000000000001",".075201029705934536",".92235009442118232","GDSC2"
"Camptothecin","1003","HCC-78","1290908","LUAD","lung","lung_NSCLC_adenocarcinoma","-4.1676350486827953",".67728799738315515",".10000000000000001",".15849506388219164","-1.0389816523684348","GDSC2"
"Camptothecin","1003","NCI-H1435","1298347","LUAD","lung","lung_NSCLC_adenocarcinoma","-.93180572834155706",".97279569726465498",".10000000000000001",".051260283194141019",".72282491914352709","GDSC2"
"Camptothecin","1003","NCI-H1568","1298348","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.2376736786352041",".88791485265232639",".10000000000000001",".076727753080403402",".55628950843607572","GDSC2"
"Camptothecin","1003","NCI-H1781","1298350","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.7609314741638111",".72394623696632743",".10000000000000001",".12603934117095231","-.81754443819256828","GDSC2"
"Camptothecin","1003","RERF-LC-KJ","1298537","LUAD","lung","lung_NSCLC_adenocarcinoma",".080249884907640137",".97244572307598776",".10000000000000001",".069965252194869224","1.2738571441590205","GDSC2"
"Camptothecin","1003","EMC-BAC-1","1503369","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.9712499729756425",".80677312974199622",".10000000000000001",".086904679162240775","-.38758787359600644","GDSC2"
"Camptothecin","1003","EMC-BAC-2","1503370","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.4984561384033634",".82999030171389276",".10000000000000001",".068924749537113111","-.13016660619988224","GDSC2"
"Vinblastine","1004","Calu-3","687777","LUAD","lung","lung_NSCLC_adenocarcinoma","2.1451809315568275",".97748860314648955",".10000000000000001",".040815374504764843","2.5903383585113895","GDSC2"
"Vinblastine","1004","NCI-H1623","687798","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.1875444172540435",".91935884475815421",".10000000000000001",".15968183735794836","1.0588688233741923","GDSC2"
"Vinblastine","1004","NCI-H1648","687799","LUAD","lung","lung_NSCLC_adenocarcinoma","-4.9353349573382301",".59805006600899091",".10000000000000001",".16940976041676339","-.66333340918068506","GDSC2"
"Vinblastine","1004","NCI-H1650","687800","LUAD","lung","lung_NSCLC_adenocarcinoma","1.7328536872509339",".97076358160273923",".10000000000000001",".076132692028850021","2.4008638152860202","GDSC2"
"Vinblastine","1004","NCI-H1693","687802","LUAD","lung","lung_NSCLC_adenocarcinoma","-.9737257986347978",".87171808165264519",".10000000000000001",".043735439408265214","1.157123754755601","GDSC2"
"Vinblastine","1004","NCI-H1838","687807","LUAD","lung","lung_NSCLC_adenocarcinoma","-.60163059004858677",".90905651813281052",".10000000000000001",".10182092779155194","1.3281106848137978","GDSC2"
"Vinblastine","1004","NCI-H2085","687812","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.9550218751591937",".87087369128007985",".10000000000000001",".078785717774255387",".70619399341688593","GDSC2"
"Vinblastine","1004","NCI-H2228","687816","LUAD","lung","lung_NSCLC_adenocarcinoma","-.65971842680047876",".91019672003193075",".10000000000000001",".090431758721424504","1.3014178904677869","GDSC2"
"Vinblastine","1004","NCI-H2342","687819","LUAD","lung","lung_NSCLC_adenocarcinoma","1.5764781696355177",".98471890120373995",".10000000000000001",".031260926838772976","2.3290054062650762","GDSC2"
"Vinblastine","1004","NCI-H2347","687820","LUAD","lung","lung_NSCLC_adenocarcinoma","1.6174052747285459",".95409631969305275",".10000000000000001",".037295426839411942","2.3478124209606301","GDSC2"
"Vinblastine","1004","NCI-H2405","687821","LUAD","lung","lung_NSCLC_adenocarcinoma","3.2153422418835964",".97057726010388201",".10000000000000001",".043833780739280827","3.0821038875948839","GDSC2"
"Vinblastine","1004","VMRC-LCD","713869","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.4330791713707405",".84077647920034659",".10000000000000001",".25905423783796133",".48651486940528094","GDSC2"
"Vinblastine","1004","NCI-H2122","722046","LUAD","lung","lung_NSCLC_adenocarcinoma","-7.1248012923365529",".32206337617721392",".10000000000000001",".08707879268958825","-1.6694472167450629","GDSC2"
"Vinblastine","1004","NCI-H650","722066","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.325591983769312",".8803447466605181",".10000000000000001",".11086696628410374",".5359078844306262","GDSC2"
"Vinblastine","1004","NCI-H2087","724834","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.7595137113128545",".80198482655825576",".10000000000000001",".083985883083961113",".33651014329838796","GDSC2"
"Vinblastine","1004","Calu-6","724859","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.5361377659867617",".72960938595671987",".10000000000000001",".15387254232263803","-.020367773572916106","GDSC2"
"Vinblastine","1004","NCI-H1355","724866","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.5807524714878713",".71726604090528245",".10000000000000001",".089855013661074415","-.040869331650135524","GDSC2"
"Vinblastine","1004","NCI-H1792","724868","LUAD","lung","lung_NSCLC_adenocarcinoma","-5.8833863120873424",".48324337870396539",".10000000000000001",".15935142214207698","-1.0989864005265999","GDSC2"
"Vinblastine","1004","NCI-H2009","724873","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.5888982384069266",".74404209570810198",".10000000000000001",".20521862083519191","-.044612512552009896","GDSC2"
"Vinblastine","1004","SW1573","724878","LUAD","lung","lung_NSCLC_adenocarcinoma","-.45365407304972677",".91566560079428916",".10000000000000001",".054452603479207752","1.3961095458001447","GDSC2"
"Vinblastine","1004","LXF-289","753592","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.313494501653885",".78997358760763781",".10000000000000001",".15185020198201044",".081942300268289719","GDSC2"
"Vinblastine","1004","NCI-H1563","753600","LUAD","lung","lung_NSCLC_adenocarcinoma","1.0518484539038622",".98372179503708579",".10000000000000001",".040653793132058566","2.0879251062765416","GDSC2"
"Vinblastine","1004","PC-14","753608","LUAD","lung","lung_NSCLC_adenocarcinoma","-4.8170755399479015",".61231985234367103",".10000000000000001",".15872550488720691","-.6089902887549401","GDSC2"
"Vinblastine","1004","NCI-H23","905942","LUAD","lung","lung_NSCLC_adenocarcinoma","-4.8469945102407674",".61843857991586981",".10000000000000001",".10494640479872443","-.62273879387629605","GDSC2"
"Vinblastine","1004","NCI-H522","905944","LUAD","lung","lung_NSCLC_adenocarcinoma","-4.3741510744007313",".67071946532731397",".10000000000000001",".13646518838541141","-.40545556736109784","GDSC2"
"Vinblastine","1004","A549","905949","LUAD","lung","lung_NSCLC_adenocarcinoma","-4.4473934759401024",".65104159335213452",".10000000000000001",".10875767183325087","-.43911225817657557","GDSC2"
"Vinblastine","1004","NCI-H322M","905967","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.3569211885329699",".75374727352848814",".10000000000000001",".12563420474141568",".061986666063091687","GDSC2"
"Vinblastine","1004","HOP-62","905972","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.9749547397269862",".78194207070930277",".10000000000000001",".086508020159318633",".23750967458211814","GDSC2"
"Vinblastine","1004","COR-L105","906805","LUAD","lung","lung_NSCLC_adenocarcinoma",".0056543752432133406",".93222129419076349",".10000000000000001",".053420522845926868","1.6071731115520473","GDSC2"
"Vinblastine","1004","NCI-H441","908460","LUAD","lung","lung_NSCLC_adenocarcinoma","1.5055883648765036",".93617281033039845",".10000000000000001",".10699538890595149","2.2964297917221645","GDSC2"
"Vinblastine","1004","NCI-H1793","908463","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.4966784239099824",".85134104366298013",".10000000000000001",".096284877907290331",".91681411921520972","GDSC2"
"Vinblastine","1004","NCI-H358","908465","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.0768285325835087",".76071058445335371",".10000000000000001",".15749798091621967",".19069615295654854","GDSC2"
"Vinblastine","1004","NCI-H1573","908472","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.6479739739700681",".90791570048676551",".10000000000000001",".17720590108821127",".8472900806377377","GDSC2"
"Vinblastine","1004","NCI-H1666","908473","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.3144565472587324",".86496385810084619",".10000000000000001",".097922753573987387","1.000549567990336","GDSC2"
"Vinblastine","1004","NCI-H1755","908475","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.7851345603274935",".71667350622179082",".10000000000000001",".13194936644981731","-.13478794474475098","GDSC2"
"Vinblastine","1004","NCI-H1993","908476","LUAD","lung","lung_NSCLC_adenocarcinoma","-4.3284808849714675",".66467374852726646",".10000000000000001",".080529497140528539","-.38446898837407811","GDSC2"
"Vinblastine","1004","SK-LU-1","909721","LUAD","lung","lung_NSCLC_adenocarcinoma","-.83155303198161834",".88541816826610498",".10000000000000001",".10794615570872408","1.2224556492464573","GDSC2"
"Vinblastine","1004","NCI-H1651","910900","LUAD","lung","lung_NSCLC_adenocarcinoma","-5.1398225909940614",".57848436533682879",".10000000000000001",".11244420005425426","-.75730052272274173","GDSC2"
"Vinblastine","1004","NCI-H1975","924244","LUAD","lung","lung_NSCLC_adenocarcinoma","-5.2821047091269948",".5552557388331314",".10000000000000001",".11131059480260282","-.8226826669168702","GDSC2"
"Vinblastine","1004","HCC-44","1240145","LUAD","lung","lung_NSCLC_adenocarcinoma","-5.2009149809511355",".56844403182990133",".10000000000000001",".14060040084418018","-.78537398340601217","GDSC2"
"Vinblastine","1004","HCC-827","1240146","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.3824722651520978",".87742814341774833",".10000000000000001",".10980806170358759",".96929466728231894","GDSC2"
"Vinblastine","1004","NCI-H1944","1240185","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.0012709349268567",".78188008343132498",".10000000000000001",".13687564881430503",".22541673351702093","GDSC2"
"Vinblastine","1004","NCI-H2023","1240187","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.6977392516683607",".72090109399290847",".10000000000000001",".13020883361456462","-.094627643874734851","GDSC2"
"Vinblastine","1004","NCI-H3122","1240190","LUAD","lung","lung_NSCLC_adenocarcinoma","-5.7854827222798297",".49660950459905895",".10000000000000001",".17831734849080608","-1.0539972851696227","GDSC2"
"Vinblastine","1004","PC-3_[JPC-3]","1240202","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.5645581141391731",".80955588049607008",".10000000000000001",".1162899026535828",".42609705086714483","GDSC2"
"Vinblastine","1004","HCC-78","1290908","LUAD","lung","lung_NSCLC_adenocarcinoma","-3.1460788682375038",".77625915855363614",".10000000000000001",".14830656589410718",".15887391492245448","GDSC2"
"Vinblastine","1004","NCI-H1435","1298347","LUAD","lung","lung_NSCLC_adenocarcinoma",".18514748569514203",".9913019931846877",".10000000000000001",".098380122566375267","1.6896546249243469","GDSC2"
"Vinblastine","1004","NCI-H1568","1298348","LUAD","lung","lung_NSCLC_adenocarcinoma","1.1148973966045816",".964225210808067",".10000000000000001",".1027712835903123","2.1168976512248419","GDSC2"
"Vinblastine","1004","NCI-H1781","1298350","LUAD","lung","lung_NSCLC_adenocarcinoma","-1.6675322111482878",".89078633046248623",".10000000000000001",".1063144269118485",".83830258804099","GDSC2"
"Vinblastine","1004","RERF-LC-KJ","1298537","LUAD","lung","lung_NSCLC_adenocarcinoma","-2.5660727014893276",".85100433819686561",".10000000000000001",".20539770506449551",".42540106060623312","GDSC2"
"Vinblastine","1004","EMC-BAC-2","1503370","LUAD","lung","lung_NSCLC_adenocarcinoma","-5.57146188484717",".52132613102832892",".10000000000000001",".19701021665842386","-.95564942925355767","GDSC2"
"Cisplatin","1005","Calu-3","687777","LUAD","lung","lung_NSCLC_adenocarcinoma","4.6227617538565688",".95159090310727412","6",".071950499657326236",".76018332916984732","GDSC2"
"Cisplatin","1005","NCI-H1623","687798","LUAD","lung","lung_NSCLC_adenocarcinoma","2.172961972273173",".88632408093237003","6",".077421686244367904","-.56974708638126537","GDSC2"
"Cisplatin","1005","NCI-H1648","687799","LUAD","lung","lung_NSCLC_adenocarcinoma","3.9577471021354307",".96039443753264953","6",".080405198657499344",".3991647599137767","GDSC2"
"Cisplatin","1005","NCI-H1650","687800","LUAD","lung","lung_NSCLC_adenocarcinoma","6.9873422912850112",".98463926270667879","6",".04844719382354197","2.0438505089888155","GDSC2"
"Cisplatin","1005","NCI-H1693","687802","LUAD","lung","lung_NSCLC_adenocarcinoma","6.3759723063156812",".96779653356639583","6",".051038566810398193","1.7119541865717176","GDSC2"
"Cisplatin","1005","NCI-H1838","687807","LUAD","lung","lung_NSCLC_adenocarcinoma","5.8538299708369337",".9718778614355752","6",".070100586944402632","1.4284971553398613","GDSC2"
"Cisplatin","1005","NCI-H2085","687812","LUAD","lung","lung_NSCLC_adenocarcinoma","4.3736122229812651",".96403027257494089","6",".077610028058177988",".62492674958227268","GDSC2"
"Cisplatin","1005","NCI-H2228","687816","LUAD","lung","lung_NSCLC_adenocarcinoma","2.6433299188959651",".87914863646873076","6",".061594199400044264","-.31439697841870645","GDSC2"
"Cisplatin","1005","NCI-H2342","687819","LUAD","lung","lung_NSCLC_adenocarcinoma","4.8049769908566375",".97483007031423219","6",".050713006133206721",".85910308076955422","GDSC2"
"Cisplatin","1005","NCI-H2347","687820","LUAD","lung","lung_NSCLC_adenocarcinoma","6.2050624883716701",".9646216790128469","6",".069333851046701298","1.619171842925196","GDSC2"
"Cisplatin","1005","NCI-H2405","687821","LUAD","lung","lung_NSCLC_adenocarcinoma","6.5811194602769616",".96239906932858166","6",".04202994563800868","1.8233230591497502","GDSC2"
"Cisplatin","1005","VMRC-LCD","713869","LUAD","lung","lung_NSCLC_adenocarcinoma","5.837075701550134",".98623400981170473","6",".041415440749659214","1.4194017131399086","GDSC2"
"Cisplatin","1005","NCI-H2122","722046","LUAD","lung","lung_NSCLC_adenocarcinoma","2.8430030171517742",".95132617949572895","6",".1152264288138236","-.20599982346178555","GDSC2"
"Cisplatin","1005","NCI-H650","722066","LUAD","lung","lung_NSCLC_adenocarcinoma","2.3594016283791506",".92248180592644879","6",".095000096208100321","-.46853401126213506","GDSC2"
"Cisplatin","1005","NCI-H2087","724834","LUAD","lung","lung_NSCLC_adenocarcinoma","2.7214631119859525",".89804864389932759","6",".091584593593255825","-.2719805692347117","GDSC2"
"Cisplatin","1005","Calu-6","724859","LUAD","lung","lung_NSCLC_adenocarcinoma","2.964544072938565",".90325522482543097","6",".091334456701047007","-.14001845304768049","GDSC2"
"Cisplatin","1005","NCI-H1355","724866","LUAD","lung","lung_NSCLC_adenocarcinoma","6.0201904550722141",".97513878237254037","6",".074823593900995661","1.5188097880674674","GDSC2"
"Cisplatin","1005","NCI-H1792","724868","LUAD","lung","lung_NSCLC_adenocarcinoma","2.3082859924516614",".92438552909556648","6",".069632164874038602","-.49628331528332609","GDSC2"
"Cisplatin","1005","NCI-H2009","724873","LUAD","lung","lung_NSCLC_adenocarcinoma","3.5198327544401455",".94617901867635912","6",".055166718899022305",".16143283798921793","GDSC2"
"Cisplatin","1005","SW1573","724878","LUAD","lung","lung_NSCLC_adenocarcinoma","5.5830019192532587",".96831371320844617","6",".047035384767983635","1.2814718898903004","GDSC2"
"Cisplatin","1005","LXF-289","753592","LUAD","lung","lung_NSCLC_adenocarcinoma","4.7023552365294643",".98483374913458455","6",".061270330501537427",".80339249029480542","GDSC2"
"Cisplatin","1005","NCI-H1563","753600","LUAD","lung","lung_NSCLC_adenocarcinoma","5.3617570863492539",".98676406226190161","6",".058281068584638863","1.1613640203515165","GDSC2"
"Cisplatin","1005","PC-14","753608","LUAD","lung","lung_NSCLC_adenocarcinoma","3.5877454978712207",".95111105965135745","6",".078959055820124427",".1983008399261473","GDSC2"
"Cisplatin","1005","NCI-H23","905942","LUAD","lung","lung_NSCLC_adenocarcinoma","1.8862365598601456",".89873608641150826","6",".05699332645444722","-.72540260147526114","GDSC2"
"Cisplatin","1005","NCI-H522","905944","LUAD","lung","lung_NSCLC_adenocarcinoma","3.0020247912711508",".94269821731163483","6",".082443864320483215","-.11967117908597237","GDSC2"
"Cisplatin","1005","A549","905949","LUAD","lung","lung_NSCLC_adenocarcinoma","3.0073183631953233",".92394822129887078","6",".084756328413591514","-.11679744125572646","GDSC2"
"Cisplatin","1005","NCI-H322M","905967","LUAD","lung","lung_NSCLC_adenocarcinoma","3.9330014889750524",".94701682873248083","6",".070757245435077054",".38573103204717607","GDSC2"
"Cisplatin","1005","HOP-62","905972","LUAD","lung","lung_NSCLC_adenocarcinoma","4.1894728671300419",".94983111227324513","6",".074268605190208101",".52496244560627647","GDSC2"
"Cisplatin","1005","COR-L105","906805","LUAD","lung","lung_NSCLC_adenocarcinoma","4.2645589646202895",".94040913934024672","6",".072501770722485454",".56572466853894965","GDSC2"
"Cisplatin","1005","NCI-H441","908460","LUAD","lung","lung_NSCLC_adenocarcinoma","5.4695353375922986",".93607724178798446","6",".054749139200616165","1.2198739343210534","GDSC2"
"Cisplatin","1005","NCI-H1793","908463","LUAD","lung","lung_NSCLC_adenocarcinoma","6.6187959073604805",".97420932320157916","6",".07517637864658612","1.8437765889863347","GDSC2"
"Cisplatin","1005","NCI-H358","908465","LUAD","lung","lung_NSCLC_adenocarcinoma","4.2339935978889791",".94023177678887759","6",".080827788202423867",".54913155297741167","GDSC2"
